"609,765,1446",15
"609,765,1446,1932",1
"609,765,1456",3
"609,765,1456,1518",1
"609,765,1518",15
"609,765,1623",8
"609,765,1642",13
"609,765,1647",1
"609,765,1667",10
"609,765,1667,1761",1
"609,765,1761",8
"609,765,1783",1
"609,765,1932",8
"609,765,1953",3
"609,765,791",24
"609,765,791,1297",2
"609,765,791,1518",2
"609,765,791,1623",1
"609,765,982",3
"609,770",110
"609,770,1232",4
"609,770,1386",6
"609,770,1386,1518",1
"609,770,1446",3
"609,770,1446,1709",1
"609,770,1456",2
"609,770,1518",6
"609,770,1709",3
"609,770,1751",2
"609,770,1751,1874",1
"609,770,1874",3
"609,770,1953",2
"609,770,783",33
"609,770,783,1232",2
"609,770,783,1518",2
"609,770,783,1709",1
"609,770,783,1874",2
"609,770,783,1953",1
"609,770,783,791",1
"609,770,783,994",1
"609,770,791",5
"609,770,791,1751",1
"609,770,994",1
"609,778",234
"609,778,1058",18
"609,778,1058,1932",2
"609,778,1446",3
"609,778,1446,1705",1
"609,778,1705",2
"609,778,1932",17
"609,778,1953",1
"609,778,791",5
"609,778,791,1446",1
"609,781",236
"609,781,1270",90
"609,781,1270,1647",3
"609,781,1270,1953",2
"609,781,1446",3
"609,781,1647",4
"609,781,1953",2
"609,781,791",9
"609,781,791,1270",5
"609,781,791,1270,1953",1
"609,781,791,1953",1
"609,782",237
"609,782,1393",80
"609,782,1393,1642",4
"609,782,1393,1953",11
"609,782,1446",6
"609,782,1446,1953",1
"609,782,1642",4
"609,782,1953",18
"609,782,791",16
"609,782,791,1393",2
"609,782,791,1953",1
"609,783",283
"609,783,1213",17
"609,783,1213,1518",1
"609,783,1213,1709",1
"609,783,1232",16
"609,783,1232,1425",1
"609,783,1232,1709",4
"609,783,1232,1784",1
"609,783,1232,1924",1
"609,783,1384",2
"609,783,1384,1645",1
"609,783,1384,1645,1709",1
"609,783,1384,1709",1
"609,783,1386",9
"609,783,1386,1456",1
"609,783,1386,1709",1
"609,783,1425",12
"609,783,1425,1446",1
"609,783,1425,1709",4
"609,783,1425,1784",1
"609,783,1446",15
"609,783,1446,1709",5
"609,783,1456",5
"609,783,1456,1709",1
"609,783,1456,1784",1
"609,783,1518",7
"609,783,1518,1709",2
"609,783,1611",3
"609,783,1642",1
"609,783,1645",2
"609,783,1645,1709",1
"609,783,1709",54
"609,783,1709,1766",1
"609,783,1709,1784",2
"609,783,1709,1784,1874",1
"609,783,1709,1874",3
"609,783,1709,1911",1
"609,783,1751",2
"609,783,1751,1953",1
"609,783,1766",1
"609,783,1784",7
"609,783,1784,1874",1
"609,783,1874",10
"609,783,1874,1911",1
"609,783,1911",2
"609,783,1924",1
"609,783,1953",6
"609,783,791",8
"609,783,791,1386",1
"609,783,791,1386,1456",1
"609,783,791,1425",1
"609,783,791,1425,1709",1
"609,783,791,1456",1
"609,783,791,1709",1
"609,783,994",1
"609,791",1143
"609,791,1006",4
"609,791,1006,1024",2
"609,791,1006,1024,1874",2
"609,791,1006,1518",1
"609,791,1006,1874",2
"609,791,1011",1
"609,791,1011,1953",1
"609,791,1024",10
"609,791,1024,1287",2
"609,791,1024,1287,1518",1
"609,791,1024,1287,1874",1
"609,791,1024,1446",1
"609,791,1024,1518",3
"609,791,1024,1518,1874",1
"609,791,1024,1774",1
"609,791,1024,1874",3
"609,791,1031",1
"609,791,1041",40
"609,791,1041,1428",8
"609,791,1041,1446",1
"609,791,1056",5
"609,791,1056,1610",1
"609,791,1056,1953",1
"609,791,1070",6
"609,791,1070,1386",1
"609,791,1103",1
"609,791,1105",1
"609,791,1107",7
"609,791,1117",3
"609,791,1117,1861",1
"609,791,1143",1
"609,791,1162",55
"609,791,1162,1446",3
"609,791,1162,1953",3
"609,791,1213",2
"609,791,1213,1446",1
"609,791,1230",2
"609,791,1232",32
"609,791,1232,1446",1
"609,791,1232,1456",1
"609,791,1232,1456,1910",1
"609,791,1232,1518",5
"609,791,1232,1518,1910",1
"609,791,1232,1751",1
"609,791,1232,1910",3
"609,791,1232,1953",1
"609,791,1250",4
"609,791,1250,1557",2
"609,791,1250,1557,1621",1
"609,791,1250,1621",2
"609,791,1258",2
"609,791,1258,1857",1
"609,791,1270",17
"609,791,1270,1953",1
"609,791,1282",1
"609,791,1282,1856",1
"609,791,1287",3
"609,791,1287,1518",2
"609,791,1287,1518,1874",1
"609,791,1287,1874",1
"609,791,1297",12
"609,791,1297,1667",3
"609,791,1297,1667,1761",1
"609,791,1297,1761",1
"609,791,1314",1
"609,791,1314,1709",1
"609,791,1314,1709,1783",1
"609,791,1314,1783",1
"609,791,1322",16
"609,791,1322,1647",1
"609,791,1326",14
"609,791,1326,1953",1
"609,791,1331",10
"609,791,1331,1446",1
"609,791,1331,1518",2
"609,791,1331,1709",2
"609,791,1331,1924",1
"609,791,1359",8
"609,791,1359,1751",1
"609,791,1359,1953",1
"609,791,1362",1
"609,791,1375",2
"609,791,1386",58
"609,791,1386,1446",2
"609,791,1386,1446,1518",2
"609,791,1386,1456",2
"609,791,1386,1518",13
"609,791,1386,1518,1751",1
"609,791,1386,1518,1874",1
"609,791,1386,1518,1953",1
"609,791,1386,1751",3
"609,791,1386,1751,1953",1
"609,791,1386,1874",1
"609,791,1386,1953",1
"609,791,1393",25
"609,791,1393,1446",2
"609,791,1393,1953",5
"609,791,1422",14
"609,791,1422,1953",2
"609,791,1425",4
"609,791,1425,1518",1
"609,791,1425,1709",2
"609,791,1427",1
"609,791,1428",23
"609,791,1435",3
"609,791,1446",43
"609,791,1446,1456",1
"609,791,1446,1456,1518",1
"609,791,1446,1518",7
"609,791,1446,1518,1709",1
"609,791,1446,1518,1751",1
"609,791,1446,1594",1
"609,791,1446,1623",1
"609,791,1446,1705",1
"609,791,1446,1709",2
"609,791,1446,1751",1
"609,791,1446,1774",1
"609,791,1446,1783",1
"609,791,1446,1924",1
"609,791,1446,1953",1
"609,791,1447",6
"609,791,1447,1647",1
"609,791,1456",34
"609,791,1456,1518",2
"609,791,1456,1709",2
"609,791,1456,1751",1
"609,791,1456,1874",1
"609,791,1456,1910",1
"609,791,1518",90
"609,791,1518,1610",1
"609,791,1518,1642",1
"609,791,1518,1674",1
"609,791,1518,1709",2
"609,791,1518,1709,1784",1
"609,791,1518,1751",5
"609,791,1518,1751,1953",1
"609,791,1518,1783",1
"609,791,1518,1784",1
"609,791,1518,1874",2
"609,791,1518,1910",1
"609,791,1518,1953",5
"609,791,1522",3
"609,791,1522,1524",1
"609,791,1524",4
"609,791,1541",1
"609,791,1552",1
"609,791,1552,1623",1
"609,791,1557",8
"609,791,1557,1621",2
"609,791,1594",6
"609,791,1594,1953",1
"609,791,1610",5
"609,791,1611",9
"609,791,1611,1766",1
"609,791,1621",7
"609,791,1623",12
"609,791,1625",1
"609,791,1642",6
"609,791,1645",2
"609,791,1645,1784",1
"609,791,1647",4
"609,791,1667",6
"609,791,1667,1761",1
"609,791,1674",1
"609,791,1705",8
"609,791,1708",1
"609,791,1709",19
"609,791,1709,1783",1
"609,791,1709,1784",1
"609,791,1709,1911",1
"609,791,1710",5
"609,791,1710,1953",1
"609,791,1751",20
"609,791,1751,1953",2
"609,791,1761",17
"609,791,1766",10
"609,791,1774",10
"609,791,1781",14
"609,791,1783",20
"609,791,1784",7
"609,791,1799",1
"609,791,1799,1953",1
"609,791,1829",1
"609,791,1856",29
"609,791,1857",5
"609,791,1861",1
"609,791,1874",6
"609,791,1883",4
"609,791,1910",4
"609,791,1911",3
"609,791,1911,1924",1
"609,791,1913",1
"609,791,1924",14
"609,791,1929",1
"609,791,1932",6
"609,791,1953",44
"609,791,1983",1
"609,791,808",19
"609,791,808,1006",2
"609,791,808,1006,1024",2
"609,791,808,1006,1874",2
"609,791,808,1024",6
"609,791,808,1024,1287",1
"609,791,808,1024,1518",2
"609,791,808,1024,1774",1
"609,791,808,1024,1874",3
"609,791,808,1287",1
"609,791,808,1287,1518",1
"609,791,808,1287,1874",1
"609,791,808,1446",1
"609,791,808,1518",3
"609,791,808,1518,1674",1
"609,791,808,1518,1874",1
"609,791,808,1674",1
"609,791,808,1774",1
"609,791,808,1874",3
"609,791,842",2
"609,791,842,1250",2
"609,791,842,1250,1557",1
"609,791,842,1250,1621",2
"609,791,842,1557",1
"609,791,842,1557,1621",1
"609,791,842,1621",2
"609,791,844",2
"609,791,844,1953",1
"609,791,844,943",1
"609,791,870",5
"609,791,870,1422",2
"609,791,874",2
"609,791,874,1518",1
"609,791,913",11
"609,791,913,1446",1
"609,791,929",1
"609,791,929,1983",1
"609,791,943",1
"609,791,950",8
"609,791,950,1446",1
"609,791,950,1647",1
"609,791,974",2
"609,791,974,1761",1
"609,791,980",3
"609,791,982",3
"609,791,982,1610",1
"609,791,982,1783",1
"609,791,983",2
"609,791,984",2
"609,791,985",7
"609,791,994",4
"609,791,994,1386",1
"609,791,994,1751",1
"609,791,997",7
"609,808",223
"609,808,1006",12
"609,808,1006,1024",7
"609,808,1006,1024,1874",4
"609,808,1006,1518",1
"609,808,1006,1874",4
"609,808,1024",29
"609,808,1024,1287",4
"609,808,1024,1287,1518",2
"609,808,1024,1287,1874",2
"609,808,1024,1446",1
"609,808,1024,1518",6
"609,808,1024,1518,1874",2
"609,808,1024,1674",1
"609,808,1024,1774",1
"609,808,1024,1874",10
"609,808,1287",5
"609,808,1287,1518",2
"609,808,1287,1518,1874",1
"609,808,1287,1874",2
"609,808,1359",1
"609,808,1446",11
"609,808,1446,1518",1
"609,808,1446,1774",1
"609,808,1518",18
"609,808,1518,1674",1
"609,808,1518,1874",3
"609,808,1611",4
"609,808,1674",4
"609,808,1751",1
"609,808,1766",3
"609,808,1774",2
"609,808,1874",14
"609,808,1924",3
"609,808,1953",3
"609,827",5
"609,842",60
"609,842,1250",10
"609,842,1250,1557",2
"609,842,1250,1557,1621",1
"609,842,1250,1621",5
"609,842,1446",1
"609,842,1557",4
"609,842,1557,1621",2
"609,842,1621",16
"609,842,874",2
"609,844",90
"609,844,1446",5
"609,844,1751",1
"609,844,1953",1
"609,844,943",15
"609,857",16
"609,857,1322",10
"609,870",169
"609,870,1056",1
"609,870,1105",8
"609,870,1200",1
"609,870,1322",3
"609,870,1322,1422",1
"609,870,1422",51
"609,870,1422,1446",1
"609,870,1422,1610",1
"609,870,1446",3
"609,870,1610",3
"609,870,1642",1
"609,870,929",1
"609,870,929,1422",1
"609,870,982",1
"609,870,982,1422",1
"609,874",40
"609,874,1250",1
"609,874,1314",1
"609,874,1314,1446",1
"609,874,1362",1
"609,874,1362,1635",1
"609,874,1446",1
"609,874,1447",1
"609,874,1518",2
"609,874,1635",4
"609,874,1635,1783",1
"609,874,1647",1
"609,874,1783",1
"609,874,1789",1
"609,874,1856",2
"609,874,956",2
"609,905",67
"609,905,1230",13
"609,905,1230,1322",10
"609,905,1230,1322,1642",1
"609,905,1230,1642",1
"609,905,1322",47
"609,905,1322,1642",1
"609,905,1322,1953",2
"609,905,1642",1
"609,905,1953",2
"609,913",273
"609,913,1446",9
"609,913,1642",1
"609,913,1953",6
"609,917",41
"609,917,1131",1
"609,917,1131,1322",1
"609,917,1230",4
"609,917,1230,1322",3
"609,917,1322",32
"609,924",67
"609,924,1446",1
"609,924,1623",35
"609,924,1623,1642",1
"609,924,1623,1647",3
"609,924,1642",1
"609,924,1647",3
"609,929",70
"609,929,1105",7
"609,929,1105,1422",1
"609,929,1422",3
"609,929,1422,1642",1
"609,929,1446",3
"609,929,1446,1983",1
"609,929,1642",3
"609,929,1983",4
"609,929,982",2
"609,943",206
"609,943,1446",1
"609,943,1953",1
"609,950",320
"609,950,1446",10
"609,950,1446,1647",3
"609,950,1642",3
"609,950,1642,1953",1
"609,950,1647",24
"609,950,1953",9
"609,956",15
"609,956,1621",1
"609,956,1642",1
"609,956,1704",1
"609,956,1783",1
"609,956,1911",1
"609,971",4
"609,971,1322",2
"609,971,1322,1446",1
"609,971,1446",1
"609,974",128
"609,974,1446",3
"609,974,1446,1761",1
"609,974,1642",4
"609,974,1642,1761",4
"609,974,1761",71
"609,977",23
"609,977,1047",7
"609,977,1047,1322",6
"609,977,1047,1322,1446",1
"609,977,1047,1446",1
"609,977,1131",1
"609,977,1131,1322",1
"609,977,1230",1
"609,977,1230,1322",1
"609,977,1322",17
"609,977,1322,1446",1
"609,977,1446",1
"609,980",98
"609,980,1331",12
"609,980,1331,1456",1
"609,980,1446",3
"609,980,1456",2
"609,980,1456,1518",1
"609,980,1518",1
"609,980,1709",1
"609,980,1883",4
"609,980,1924",1
"609,980,1953",1
"609,982",470
"609,982,1056",14
"609,982,1056,1270",1
"609,982,1056,1413",2
"609,982,1056,1610",3
"609,982,1105",2
"609,982,1117",7
"609,982,1117,1610",2
"609,982,1200",1
"609,982,1230",1
"609,982,1270",8
"609,982,1270,1413",4
"609,982,1270,1413,1446",1
"609,982,1270,1446",1
"609,982,1271",2
"609,982,1322",13
"609,982,1322,1492",1
"609,982,1375",8
"609,982,1413",8
"609,982,1413,1446",1
"609,982,1422",8
"609,982,1422,1610",2
"609,982,1446",5
"609,982,1446,1623",1
"609,982,1456",4
"609,982,1456,1518",1
"609,982,1456,1610",2
"609,982,1492",14
"609,982,1492,1610",1
"609,982,1492,1623",1
"609,982,1492,1783",1
"609,982,1518",1
"609,982,1610",110
"609,982,1610,1623",2
"609,982,1610,1642",1
"609,982,1610,1647",1
"609,982,1623",10
"609,982,1623,1944",1
"609,982,1642",2
"609,982,1647",3
"609,982,1704",2
"609,982,1783",14
"609,982,1944",1
"609,982,1953",1
"609,982,983",4
"609,982,983,1117",1
"609,982,983,1117,1610",1
"609,982,983,1610",1
"609,983",210
"609,983,1001",3
"609,983,1056",5
"609,983,1056,1541",1
"609,983,1056,1610",1
"609,983,1117",32
"609,983,1117,1446",1
"609,983,1117,1610",1
"609,983,1117,1647",1
"609,983,1117,1953",1
"609,983,1375",24
"609,983,1375,1541",2
"609,983,1375,1944",2
"609,983,1446",6
"609,983,1541",13
"609,983,1541,1623",1
"609,983,1610",3
"609,983,1623",5
"609,983,1642",2
"609,983,1647",1
"609,983,1944",5
"609,983,1953",2
"609,984",175
"609,984,1270",33
"609,984,1270,1446",1
"609,984,1270,1647",1
"609,984,1446",6
"609,984,1446,1647",1
"609,984,1446,1953",1
"609,984,1642",2
"609,984,1647",9
"609,984,1647,1953",1
"609,984,1953",6
"609,985",354
"609,985,1364",2
"609,985,1446",4
"609,985,1625",41
"609,985,1625,1856",2
"609,985,1642",9
"609,985,1781",6
"609,985,1829",1
"609,985,1856",4
"609,985,1924",1
"609,994",60
"609,994,1107",1
"609,994,1386",31
"609,994,1386,1456",2
"609,994,1386,1456,1518",1
"609,994,1386,1518",2
"609,994,1386,1611",1
"609,994,1386,1751",1
"609,994,1386,1953",2
"609,994,1456",2
"609,994,1456,1518",1
"609,994,1518",4
"609,994,1611",1
"609,994,1751",3
"609,994,1953",3
"609,997",225
"609,997,1642",2
"609,997,1647",35
"609,997,1647,1953",1
"609,997,1953",2
61,4973
"61,1153",134
"61,1153,1205",3
"61,1153,1672",3
"61,1153,1672,1937",3
"61,1153,1937",74
"61,1205",940
"61,1205,1937",23
"61,1503",1
"61,1587",24
"61,1587,1937",9
"61,1672",12
"61,1672,1937",7
"61,1937",933
"61,476",11
"61,476,1153",6
"61,476,1153,1937",3
"61,476,1205",1
"61,476,1937",7
"61,705",22
"61,705,1153",1
"61,705,1205",5
"61,705,1937",1
"61,82",1807
"61,82,1153",8
"61,82,1153,1937",2
"61,82,1205",503
"61,82,1205,1937",7
"61,82,1587",11
"61,82,1587,1937",1
"61,82,1672",1
"61,82,1937",151
"61,82,476",1
"61,82,476,1937",1
"61,82,705",2
"61,82,705,1205",1
"61,82,929",1
"61,82,929,1205",1
"61,929",7
"61,929,1205",5
"61,929,1205,1937",1
"61,929,1937",1
610,5599
"610,1046",6
"610,1452",264
"610,1452,1783",3
"610,1704",16
"610,1704,1783",1
"610,1754",295
"610,1754,1783",3
"610,1758",5
"610,1783",147
"610,667",800
"610,667,1046",1
"610,667,1704",2
"610,667,1754",76
"610,667,1783",17
"610,667,741",19
"610,667,741,1704",1
"610,667,741,1754",1
"610,667,741,1783",1
"610,667,741,788",1
"610,667,788",182
"610,667,788,1704",1
"610,667,788,1754",12
"610,667,788,1783",4
"610,741",156
"610,741,1452",7
"610,741,1452,1783",1
"610,741,1704",1
"610,741,1754",5
"610,741,1754,1783",1
"610,741,1758",1
"610,741,1783",12
"610,741,788",20
"610,741,788,1754",1
"610,741,788,1758",1
"610,741,788,1783",3
"610,788",656
"610,788,1046",1
"610,788,1452",38
"610,788,1704",1
"610,788,1754",19
"610,788,1758",1
"610,788,1783",28
"610,956",1
611,2286
"611,1001",12
"611,1001,1676",1
"611,1001,1799",5
"611,1398",8
"611,1398,1553",1
"611,1398,1553,1676",1
"611,1398,1676",2
"611,1398,1676,1853",1
"611,1398,1783",1
"611,1398,1783,1799",1
"611,1398,1799",2
"611,1398,1853",1
"611,1399",3
"611,1427",9
"611,1427,1676",1
"611,1427,1783",1
"611,1553",8
"611,1553,1676",1
"611,1676",106
"611,1676,1783",5
"611,1676,1799",8
"611,1676,1853",3
"611,1679",4
"611,1704",4
"611,1704,1799",1
"611,1783",152
"611,1783,1799",22
"611,1783,1799,1853",2
"611,1783,1853",20
"611,1799",239
"611,1799,1853",3
"611,1853",100
"611,1920",2
"611,691",43
"611,691,1001",3
"611,691,1001,1799",2
"611,691,1783",2
"611,691,1799",19
"611,691,741",1
"611,691,741,1799",1
"611,741",213
"611,741,1553",2
"611,741,1676",15
"611,741,1676,1853",1
"611,741,1783",12
"611,741,1783,1853",3
"611,741,1799",16
"611,741,1853",10
"611,956",8
"611,956,1783",4
"611,956,1783,1853",1
"611,956,1853",1
612,2300
"612,971",1
613,4158
614,1972
"614,1038",620
"614,1038,1208",14
"614,1038,1208,1895",1
"614,1038,1208,1926",1
"614,1038,1217",31
"614,1038,1217,1926",4
"614,1038,1472",1
"614,1038,1508",81
"614,1038,1508,1724",21
"614,1038,1508,1724,1926",2
"614,1038,1508,1926",11
"614,1038,1724",109
"614,1038,1724,1926",34
"614,1038,1825",104
"614,1038,1825,1926",18
"614,1038,1895",1
"614,1038,1926",174
"614,1208",29
"614,1208,1217",1
"614,1208,1895",1
"614,1208,1926",2
"614,1217",193
"614,1217,1926",13
"614,1472",2
"614,1508",345
"614,1508,1724",68
"614,1508,1724,1926",8
"614,1508,1926",37
"614,1692",3
"614,1724",304
"614,1724,1926",61
"614,1825",491
"614,1825,1926",63
"614,1895",2
"614,1895,1926",1
"614,1926",422
615,3578
"615,1186",244
"615,1186,1333",83
"615,1186,1333,1705",7
"615,1186,1333,1940",5
"615,1186,1705",28
"615,1186,1705,1783",2
"615,1186,1705,1940",1
"615,1186,1783",5
"615,1186,1940",22
"615,1333",1060
"615,1333,1563",2
"615,1333,1705",158
"615,1333,1705,1783",1
"615,1333,1705,1940",4
"615,1333,1783",23
"615,1333,1783,1940",3
"615,1333,1940",70
"615,1563",4
"615,1658",1
"615,1705",488
"615,1705,1783",14
"615,1705,1940",16
"615,1706",1
"615,1706,1783",1
"615,1783",116
"615,1783,1940",10
"615,1940",214
616,2797
"616,1579",1724
"616,1579,1672",72
"616,1672",97
617,2499
"617,1564",971
"617,1564,1672",6
"617,1672",18
618,1785
619,2424
"619,1338",60
"619,1338,1749",6
"619,1338,1781",1
"619,1704",1
"619,1704,1749",1
"619,1749",325
"619,1749,1781",5
"619,1749,1781,1829",1
"619,1749,1829",1
"619,1781",44
"619,1781,1829",2
"619,1829",5
"619,956",2
62,2546
620,3295
"620,1153",84
"620,1153,1959",48
"620,1587",24
"620,1587,1672",1
"620,1587,1959",6
"620,1672",5
"620,1672,1959",2
"620,1959",687
621,2078
"621,1022",156
"621,1022,1655",20
"621,1655",235
"621,788",96
"621,788,1022",4
"621,788,1022,1655",1
"621,788,1655",33
"621,788,879",7
"621,788,879,1655",1
"621,818",11
"621,818,1022",2
"621,818,1655",2
"621,818,879",1
"621,818,879,1655",1
"621,879",256
"621,879,1022",10
"621,879,1022,1655",1
"621,879,1655",28
"621,956",2
622,1820
"622,1038",6
"622,1038,1246",1
"622,1246",224
"622,1246,1282",2
"622,1246,1362",1
"622,1246,1415",3
"622,1246,1599",16
"622,1246,1704",1
"622,1246,1783",2
"622,1282",12
"622,1314",1
"622,1362",2
"622,1415",11
"622,1519",13
"622,1535",3
"622,1535,1704",2
"622,1599",37
"622,1704",25
"622,1783",17
"622,1895",2
"622,629",14
"622,629,1415",1
"622,639",3
"622,639,1246",1
"622,683",4
"622,683,1246",2
"622,683,1246,1282",1
"622,683,1282",1
"622,865",2
"622,865,1038",1
"622,874",10
"622,874,1246",1
"622,932",12
"622,932,1246",3
"622,932,1282",1
"622,956",3
"622,956,1282",1
623,1829
"623,1005",1171
"623,1005,1282",1
"623,1005,1314",1
"623,1005,1783",6
"623,1282",2
"623,1314",1
"623,1704",1
"623,1783",7
"623,874",5
"623,874,1005",2
"623,874,875",3
"623,874,875,1005",1
"623,875",494
"623,875,1005",377
"623,875,1005,1783",2
"623,875,1282",1
"623,875,1783",2
624,2465
"624,1007",1
"624,1658",1
"624,1705",4
"624,1766",5
"624,1924",6
625,2118
"625,1658",1
"625,1705",16
"625,1705,1742",3
"625,1742",280
626,2698
"626,1637",585
"626,1637,1783",29
"626,1783",138
"626,741",936
"626,741,1637",213
"626,741,1637,1783",12
"626,741,1783",61
"626,741,956",1
"626,741,956,1783",1
"626,956",4
"626,956,1637",1
"626,956,1783",1
627,3873
"627,1077",2012
"627,1077,1282",11
"627,1077,1282,1329",2
"627,1077,1329",242
"627,1077,1329,1909",1
"627,1077,1909",40
"627,1282",13
"627,1282,1329",2
"627,1329",410
"627,1329,1909",1
"627,1909",88
628,2281
"628,875",906
"628,875,956",1
"628,956",3
629,13726
"629,1246",110
"629,1246,1282",3
"629,1246,1282,1415",1
"629,1246,1415",52
"629,1246,1415,1704",1
"629,1246,1415,1783",1
"629,1246,1704",2
"629,1246,1783",2
"629,1282",56
"629,1282,1415",4
"629,1282,1704",2
"629,1314",17
"629,1314,1415",1
"629,1314,1783",4
"629,1362",10
"629,1362,1415",1
"629,1415",424
"629,1415,1704",4
"629,1415,1783",5
"629,1704",361
"629,1704,1783",7
"629,1704,1895",6
"629,1783",133
"629,1783,1895",3
"629,1895",68
"629,639",26
"629,639,1704",3
"629,639,1704,1895",1
"629,639,1895",3
"629,639,816",1
"629,639,979",2
"629,683",32
"629,683,1282",1
"629,683,1415",1
"629,683,1704",1
"629,816",864
"629,816,1895",5
"629,874",56
"629,874,1362",1
"629,874,1415",1
"629,874,1704",6
"629,874,956",1
"629,890",824
"629,956",9
"629,956,1704",2
"629,979",938
"629,979,1895",4
63,1998
"63,1138",670
"63,1138,1783",1
"63,1783",4
"63,316",1
"63,849",194
"63,849,1138",90
"63,849,1138,1783",1
"63,849,1783",2
"63,849,956",1
"63,956",1
630,3156
"630,1153",6
"630,1153,1335",2
"630,1335",363
"630,1503",1
"630,1587",6
"630,1672",2
"630,1937",3
"630,705",201
"630,705,1153",2
"630,705,1335",48
"630,705,1587",1
"630,705,952",27
"630,705,952,1335",6
"630,952",410
"630,952,1335",62
631,2923
"631,1001",5
"631,1001,1375",1
"631,1001,1375,1541",1
"631,1001,1541",3
"631,1001,1541,1623",1
"631,1001,1623",2
"631,1056",19
"631,1056,1375",1
"631,1056,1375,1623",1
"631,1056,1541",3
"631,1056,1541,1944",1
"631,1056,1623",2
"631,1056,1623,1944",1
"631,1056,1944",12
"631,1117",5
"631,1117,1541",3
"631,1117,1541,1623",1
"631,1117,1541,1623,1944",1
"631,1117,1541,1944",1
"631,1117,1623",2
"631,1117,1623,1944",1
"631,1117,1944",1
"631,1375",144
"631,1375,1492",1
"631,1375,1492,1541",1
"631,1375,1492,1541,1623",1
"631,1375,1492,1623",1
"631,1375,1541",50
"631,1375,1541,1623",28
"631,1375,1541,1623,1944",14
"631,1375,1541,1944",21
"631,1375,1623",41
"631,1375,1623,1647",1
"631,1375,1623,1944",18
"631,1375,1647",1
"631,1375,1944",29
"631,1427",1
"631,1427,1541",1
"631,1427,1541,1944",1
"631,1427,1944",1
"631,1446",2
"631,1446,1541",2
"631,1446,1541,1623",1
"631,1446,1623",1
"631,1456",7
"631,1456,1623",5
"631,1456,1623,1944",2
"631,1456,1944",2
"631,1492",4
"631,1492,1541",2
"631,1492,1541,1623",2
"631,1492,1623",2
"631,1492,1944",1
"631,1518",2
"631,1518,1623",1
"631,1541",1635
"631,1541,1623",1073
"631,1541,1623,1647",1
"631,1541,1623,1658",1
"631,1541,1623,1944",623
"631,1541,1647",1
"631,1541,1658",1
"631,1541,1944",844
"631,1610",1
"631,1610,1623",1
"631,1623",1548
"631,1623,1647",5
"631,1623,1647,1944",1
"631,1623,1658",4
"631,1623,1944",828
"631,1623,1953",1
"631,1642",2
"631,1647",7
"631,1647,1944",2
"631,1658",5
"631,1658,1944",1
"631,1704",2
"631,1704,1944",1
"631,1944",1273
"631,1953",1
"631,765",4
"631,765,1541",2
"631,765,1642",1
"631,791",5
"631,791,1541",2
"631,791,1541,1623",1
"631,791,1623",2
"631,791,1944",1
"631,956",1
"631,982",10
"631,982,1541",1
"631,982,1623",2
"631,982,1623,1944",1
"631,982,1944",5
"631,982,983",1
"631,983",76
"631,983,1056",1
"631,983,1056,1541",1
"631,983,1117",1
"631,983,1375",11
"631,983,1375,1541",3
"631,983,1375,1541,1944",1
"631,983,1375,1944",1
"631,983,1541",31
"631,983,1541,1623",11
"631,983,1541,1623,1944",3
"631,983,1541,1944",6
"631,983,1623",16
"631,983,1623,1944",4
"631,983,1642",1
"631,983,1944",13
632,2098
"632,1050",185
"632,1050,1518",49
"632,1050,1518,1912",4
"632,1050,1912",19
"632,1518",370
"632,1518,1912",28
"632,1911",2
"632,1912",87
633,3314
"633,1022",145
"633,1022,1435",19
"633,1022,1435,1970",3
"633,1022,1854",1
"633,1022,1970",16
"633,1131",2
"633,1131,1435",1
"633,1322",34
"633,1322,1435",2
"633,1322,1658",1
"633,1322,1929",2
"633,1435",496
"633,1435,1781",1
"633,1435,1929",6
"633,1435,1953",1
"633,1435,1970",14
"633,1446",3
"633,1642",1
"633,1658",3
"633,1781",12
"633,1781,1829",1
"633,1829",1
"633,1854",29
"633,1854,1970",3
"633,1875",1
"633,1875,1929",1
"633,1929",120
"633,1953",2
"633,1970",99
"633,685",7
"633,685,1929",2
"633,756",20
"633,756,1435",2
"633,756,1781",2
"633,756,1781,1829",1
"633,756,1829",1
"633,791",1
"633,818",11
"633,818,1022",2
"633,818,1435",2
"633,818,1435,1970",1
"633,818,1970",1
"633,818,879",3
"633,818,915",2
"633,818,915,1022",1
"633,857",1
"633,879",232
"633,879,1022",10
"633,879,1022,1435",2
"633,879,1022,1970",1
"633,879,1435",36
"633,879,1854",3
"633,879,1970",19
"633,879,915",9
"633,879,915,1022",2
"633,879,915,1022,1435",1
"633,879,915,1435",2
"633,879,971",2
"633,915",78
"633,915,1022",16
"633,915,1022,1435",3
"633,915,1022,1435,1970",1
"633,915,1022,1970",1
"633,915,1435",8
"633,915,1435,1970",1
"633,915,1854",4
"633,915,1854,1970",1
"633,915,1970",9
"633,915,971",1
"633,956",3
"633,971",17
"633,971,1022",1
"633,971,1435",1
634,2072
"634,1314",1
"634,1362",2
"634,1362,1635",2
"634,1362,1635,1783",1
"634,1362,1783",1
"634,1635",1487
"634,1635,1783",5
"634,1783",7
"634,874",12
"634,874,1635",8
"634,956",5
"634,956,1635",2
635,3285
636,1864
"636,1705",214
"636,1705,1956",107
"636,1956",864
637,2141
"637,1063",405
"637,1063,1453",25
"637,1063,1453,1769",3
"637,1063,1453,1831",2
"637,1063,1453,1911",2
"637,1063,1769",75
